loan_id,application_id,client_id,application_date,disbursement_date,target_default_90dpd_12m,target_ever30_6m,max_observed_mob,max_dpd_12m,first_90dpd_mob,age_at_application,client_tenure_days,gender,marital_status,education_level,region_code,city_type,residence_type,dependents_count,citizenship_flag,segment,is_existing_customer,phone_normalized_flag,email_valid_flag,contact_employer_industry,product_type,channel,branch_code,digital_channel,requested_amount,requested_term_months,purpose_code,promo_flag,refinance_flag,repeat_application_flag,application_region,device_type,utm_source,campaign_id,bureau_score,active_loans_count,closed_loans_count,delinquency_30_12m,delinquency_60_12m,delinquency_90_24m,max_dpd_24m,inquiries_30d,inquiries_90d,outstanding_debt,total_limit,utilization_rate,oldest_trade_months,bureau_file_thin_flag,external_collections_flag,employment_type,income_employer_industry,job_tenure_months,total_work_experience_months,declared_income,verified_income,other_income,income_stability_score,salary_project_flag,pension_contrib_months_12m,debt_to_income_est,expense_to_income_est,device_risk_score,doc_mismatch_flag,synthetic_identity_flag,fraud_suspect_flag,verification_status,aml_pep_flag,blacklist_hit_flag,principal_amount,term_months,interest_rate,monthly_payment_amount,origination_fee,insurance_fee,base_rate,inflation_index,unemployment_proxy,fx_stress_index,consumer_confidence_proxy,stress_regime_flag,engine_scorecard_score,engine_pd_estimate,engine_risk_grade,engine_policy_version,engine_offered_amount,engine_offered_term_months,engine_offered_rate,engine_rule_hits_count,income_verification_gap,income_verification_ratio,requested_amount_to_income,principal_amount_to_income,bureau_debt_to_income,calculated_bureau_utilization,ead_proxy_12m,collections_actions_count,total_recovered_amount,ever_contact_success_flag,lgd_proxy
52806,60935,47643,2022-01-01,2022-01-04,0,0,16,0,,28,122,female,single,secondary,shymkent,urban,dormitory,0,1,salaried,1,1,1,retail,credit_line,web,,web_portal,680076.92,12,debt_consolidation,0,1,0,shymkent,android,,CMP_29321,776.0,2,3,1,1,0,69,1,1.0,459379.04,1484153.4,0.2372,40.0,0,0,formal_salaried,healthcare,39,49,140323.82,118914.55,0.0,74,1,9.0,0.6912,0.3779,40.65,0,0,0,passed,0,0,666322.46,12,0.3333,66054.15,19187.97,0.0,14.25,100.5,4.73,41.61,103.76,0,727,0.0387,B,policy_v1_growth,691789.35,12,0.3333,2,21409.27,0.847429538334974,5.71903875513972,5.603372001155451,3.8631020341917788,0.30952261403706655,621265.18,0,0.0,0,1.0
3910,78348,3575,2022-01-01,2022-01-04,0,0,13,0,,17,-745,male,single,secondary,zhambyl,rural,owned,0,1,subprime,0,1,1,construction,cash_loan,branch,BR_010,,939403.23,18,consumer_purchase,0,0,0,zhambyl,,,,517.0,3,2,0,1,0,85,0,3.0,158288.16,408311.94,0.2423,36.0,0,0,informal_salaried,healthcare,29,75,256042.67,267751.01,0.0,61,1,9.0,0.2278,0.1663,47.03,0,0,0,not_required,0,0,802384.48,18,0.2791,55066.17,29447.61,0.0,14.25,100.5,4.73,41.61,103.76,0,675,0.03224,C,policy_v1_growth,810712.02,18,0.2791,0,-11708.34,1.0457280811827185,3.5084955608570816,2.9967561280161,0.591176705551923,0.3876647839394557,765294.69,0,0.0,0,1.0
66373,116661,60249,2022-01-01,2022-01-02,1,1,12,149,6.0,43,35,female,widowed,bachelor,kostanay,rural,family_owned,0,1,new_to_credit,0,1,1,it_services,credit_line,mobile_app,,android_app,326244.97,12,debt_consolidation,0,0,0,kostanay,ios,social,,614.0,0,2,0,0,0,10,1,3.0,,,,,1,0,informal_salaried,education,33,66,99387.78,104118.71,0.0,54,1,6.0,0.2611,0.2928,53.5,0,0,0,passed,0,0,328617.44,6,0.2997,59655.5,8428.96,0.0,14.25,100.5,4.73,41.61,103.76,0,770,0.01449,A,policy_v1_growth,342557.22,6,0.2997,1,-4730.93,1.0476007211349323,3.133394276590634,3.156180478993641,,,317487.68,18,296559.9,1,0.06591682549697676
70126,148873,63605,2022-01-01,2022-01-04,0,0,19,0,,36,-296,female,divorced,master,almaty,urban,dormitory,1,1,self_employed,0,0,1,it_services,cash_loan,mobile_app,,android_app,2184782.6,12,consumer_purchase,0,0,0,almaty,,direct,CMP_02627,646.0,1,0,1,0,0,22,0,0.0,,,,,1,0,micro_business_owner,manufacturing,5,50,402220.29,,0.0,56,1,,0.4578,0.4055,40.15,0,0,0,passed,0,0,2045982.23,12,0.277,197149.36,44016.57,20610.39,14.25,100.5,4.73,41.61,103.76,0,687,0.0414,B,policy_v1_growth,2114755.28,12,0.277,2,,,,,,,1899585.46,0,0.0,0,1.0
78395,131868,71178,2022-01-01,2022-01-06,0,0,22,0,,33,334,unknown,single,bachelor,almaty,metro,family_owned,0,1,salaried,0,1,1,logistics,cash_loan,web,,web_portal,1237701.58,36,consumer_purchase,0,0,0,almaty,ios,seo,CMP_78984,758.0,2,6,0,1,0,65,0,0.0,385234.36,885927.34,0.361,97.0,0,0,pensioner,,25,49,315479.8,277529.94,90749.86,55,1,8.0,0.168,0.258,52.41,0,0,0,manual_review,0,0,1237657.83,36,0.2796,51167.23,30182.21,29854.86,14.25,100.5,4.73,41.61,103.76,0,818,0.012,A,policy_v1_growth,1299586.66,36,0.2796,0,37949.86,0.8797074804789403,4.45970470789566,4.45954706724615,1.388082165117032,0.4348374213171929,1217877.24,0,0.0,0,1.0
82315,21730,74788,2022-01-01,2022-01-07,0,0,11,0,,42,-891,male,single,bachelor,west_kz,urban,other,0,1,new_to_credit,0,0,1,retail,credit_line,web,,web_portal,867086.01,12,other,0,0,0,west_kz,ios,seo,CMP_37016,602.0,0,1,0,0,1,212,2,4.0,,,,,1,0,formal_salaried,agriculture,29,126,227412.28,193217.11,0.0,77,1,12.0,0.374,0.3405,39.95,0,0,0,passed,0,0,763447.52,12,0.3121,74881.43,25341.63,0.0,14.25,100.5,4.73,41.61,103.76,0,696,0.03208,B,policy_v1_growth,766533.52,12,0.3121,2,34195.17,0.8496335817925048,4.487625397150387,3.951241792199459,,,714677.69,0,0.0,0,1.0
88196,22050,80143,2022-01-01,2022-01-02,0,0,29,16,,47,-495,female,single,bachelor,astana,urban,owned,0,1,thin_file,0,0,0,telecom,cash_loan,branch,BR_055,,900414.54,36,travel,0,0,0,astana,,,,498.0,0,0,2,0,0,25,1,5.0,98607.68,221414.12,0.4454,0.0,1,0,self_employed,construction,35,45,312810.26,305796.27,11560.08,46,0,8.0,0.0975,0.3849,50.19,0,0,0,passed,0,0,789849.05,30,0.2547,35863.5,20437.56,0.0,14.25,100.5,4.73,41.61,103.76,0,669,0.03389,C,policy_v1_growth,826148.2,30,0.2547,3,7013.99,0.9775774937816938,2.9444915727716365,2.582925717177649,0.3224620104097411,0.4453540722696457,767606.7,1,31361.78,0,0.9591434259237185
4365,137031,4010,2022-01-01,2022-01-03,0,0,19,29,,40,-318,male,single,bachelor,shymkent,semi_urban,family_owned,0,1,new_to_credit,0,1,1,healthcare,cash_loan,branch,BR_011,,543231.77,12,consumer_purchase,0,0,0,shymkent,,,,609.0,0,0,1,0,0,35,4,7.0,92132.61,199128.35,0.4627,0.0,1,0,informal_salaried,hospitality,13,72,198616.07,163558.75,40847.75,66,1,11.0,0.2679,0.3091,32.06,0,0,0,not_required,0,0,545662.65,12,0.2752,52531.65,21711.31,0.0,14.25,100.5,4.73,41.61,103.76,0,725,0.02346,B,policy_v1_growth,570393.36,12,0.2752,3,35057.32,0.8234920266018757,3.321325028468364,3.3361874555778885,0.5632997928878767,0.4626795230312509,511720.64,1,43017.53,1,0.9159355190363242
26771,96420,24352,2022-01-01,2022-01-06,0,0,11,0,,37,-131,female,single,vocational,atyrau,urban,rented,0,1,salaried,0,1,1,healthcare,installment_loan,partner_pos,BR_007,,687353.47,12,working_capital,0,0,0,atyrau,android,,,692.0,3,1,0,0,0,0,0,1.0,544941.95,1327449.61,0.2499,31.0,0,0,formal_salaried,healthcare,25,35,336536.13,295740.05,0.0,67,1,10.0,0.2961,0.3544,33.8,1,0,0,passed,0,0,699786.67,12,0.1786,64109.82,7035.48,0.0,14.25,100.5,4.73,41.61,103.76,0,783,0.01347,A,policy_v1_growth,721721.14,12,0.1786,0,40796.08,0.8787765224494618,2.3241812192836244,2.366222194119464,1.8426383237576378,0.4105179932216033,644654.69,0,0.0,0,1.0
30826,142929,28032,2022-01-01,2022-01-06,0,0,11,38,,42,223,male,single,bachelor,astana,semi_urban,rented,1,1,self_employed,0,1,1,it_services,credit_line,mobile_app,,android_app,245795.59,24,consumer_purchase,1,0,0,astana,android,seo,,670.0,0,1,0,0,0,2,0,1.0,314181.91,737193.89,0.4262,8.0,1,0,unemployed,,8,15,73011.36,65914.06,19321.96,51,1,8.0,0.3573,0.2607,54.77,1,0,0,passed,0,0,253210.81,21,0.2881,15492.77,4190.02,0.0,14.25,100.5,4.73,41.61,103.76,0,753,0.0189,A,policy_v1_growth,256405.09,21,0.2881,1,7097.3,0.9027918395164807,3.729031256760697,3.8415295613712765,4.766538580691282,0.42618626424047,242294.8,2,39580.55,0,0.836643006783472
31644,17613,28779,2022-01-01,2022-01-04,0,0,13,0,,18,-540,female,married,master,karaganda,urban,family_owned,4,0,risky_repeat,1,1,1,retail,installment_loan,branch,BR_028,,130329.69,6,electronics,0,0,0,karaganda,,,,621.0,3,1,0,0,0,1,0,3.0,753271.07,1220598.5,0.4203,41.0,0,0,micro_business_owner,agriculture,32,45,160368.99,157641.93,0.0,37,1,8.0,0.4033,0.6078,60.24,0,0,0,manual_review,0,0,134770.92,6,0.2056,23827.85,1596.22,0.0,14.25,100.5,4.73,41.61,103.76,0,700,0.03199,B,policy_v1_growth,136846.17,6,0.2056,0,2727.06,0.9829950915074043,0.8267450798147422,0.8549179777233126,4.778367468604324,0.6171325542346644,112074.69,0,0.0,0,1.0
54240,123013,48965,2022-01-01,2022-01-03,0,0,11,0,,49,88,male,married,secondary,almaty,semi_urban,rented,0,1,good_repeat,0,1,1,telecom,cash_loan,web,,web_portal,316297.71,18,working_capital,0,0,0,almaty,android,social,CMP_08086,714.0,1,3,0,0,0,1,0,0.0,290742.27,1008929.57,0.2469,62.0,0,0,formal_salaried,it_services,25,52,185756.81,181624.79,0.0,68,1,12.0,0.1857,0.2978,44.17,0,0,0,passed,0,0,319227.51,15,0.2842,25533.81,11142.25,0.0,14.25,100.5,4.73,41.61,103.76,0,836,0.012,A,policy_v1_growth,332112.6,15,0.2842,0,4132.02,0.9777557549572476,1.7414897492792696,1.7576208071596393,1.6007851681480265,0.2881690443466733,304936.0,0,0.0,0,1.0
61469,142238,55735,2022-01-01,2022-01-07,0,0,13,0,,51,201,male,single,vocational,turkistan,semi_urban,rented,0,1,near_prime,1,0,1,agriculture,credit_line,web,,web_portal,346899.1,6,medical,0,1,0,turkistan,desktop,,,676.0,2,3,1,1,0,75,1,4.0,668681.74,852350.01,0.7792,62.0,0,0,formal_salaried,retail,38,55,220202.42,203355.11,41436.46,69,1,12.0,0.4161,0.2779,41.5,0,0,0,passed,0,0,320851.13,6,0.295,58169.37,5934.1,0.0,14.25,100.5,4.73,41.61,103.76,0,729,0.02718,B,policy_v1_growth,323182.26,6,0.295,2,16847.31,0.9234917127613765,1.7058784507554299,1.5777873986053264,3.2882465554959497,0.7845154363287917,270096.88,0,0.0,0,1.0
84736,143772,76923,2022-01-01,2022-01-02,0,0,19,0,,33,-716,female,married,secondary,pavlodar,metro,owned,1,1,salaried,0,1,1,education,credit_line,mobile_app,,android_app,635866.67,12,other,0,0,0,pavlodar,android,crm_push,,716.0,2,2,0,1,0,66,0,0.0,701779.38,1098453.6,0.5406,40.0,0,0,micro_business_owner,it_services,25,58,173095.38,153600.27,23719.22,57,1,7.0,0.548,0.3684,26.06,0,0,0,passed,0,0,649097.16,12,0.3027,63364.85,6408.39,9922.16,14.25,100.5,4.73,41.61,103.76,0,799,0.01582,A,policy_v1_growth,667660.0,12,0.3027,0,19495.11,0.887373597146267,4.139749689242083,4.2258855404355735,4.568868140661471,0.6388794028259364,602866.98,0,0.0,0,1.0
35863,13107,32551,2022-01-02,2022-01-05,0,0,17,22,,32,-517,male,divorced,bachelor,karaganda,semi_urban,family_owned,1,1,risky_repeat,1,1,0,oil_and_gas,cash_loan,branch,BR_037,,229833.51,24,education,0,0,0,karaganda,,,,534.0,2,0,0,1,0,69,0,2.0,358624.15,473989.52,0.6013,27.0,0,0,pensioner,,21,46,145345.13,149595.59,0.0,69,1,12.0,0.1972,0.3952,47.52,0,0,0,passed,0,0,233460.68,18,0.2604,15806.04,4346.63,996.26,14.25,100.5,4.73,41.61,103.76,0,712,0.02246,B,policy_v1_growth,241325.19,18,0.2604,0,-4250.46,1.0292439106834883,1.536365543930807,1.5606120474540728,2.397290922813968,0.7566077621294243,221530.67,1,0.0,1,1.0
54931,112013,49620,2022-01-02,2022-01-07,0,0,12,0,,45,-17,female,married,vocational,karaganda,metro,rented,1,1,thin_file,1,1,1,finance,credit_line,branch,BR_007,,158758.58,18,consumer_purchase,0,0,0,karaganda,,,,663.0,2,0,1,0,0,56,2,2.0,118358.4,38357.65,0.7651,7.0,1,0,self_employed,public_sector,20,78,79776.22,64311.17,0.0,57,1,9.0,0.2394,0.3609,32.1,0,0,0,passed,0,0,164318.75,18,0.3296,11692.98,1990.49,2940.2,14.25,100.5,4.73,41.61,103.76,0,808,0.012,A,policy_v1_growth,166696.51,18,0.3296,2,15465.05,0.8061446130187667,2.4686004002104145,2.555057698374948,1.840401908408757,3.0856530574735417,157569.27,0,0.0,0,1.0
67686,68477,61455,2022-01-02,2022-01-04,0,0,19,25,,21,-888,female,single,vocational,east_kz,semi_urban,dormitory,2,1,new_to_credit,0,1,0,public_sector,cash_loan,web,,web_portal,1300403.24,12,other,0,0,0,east_kz,desktop,direct,CMP_78845,654.0,0,2,1,0,0,19,0,2.0,18259.23,129879.43,0.1406,15.0,1,0,informal_salaried,construction,12,38,261007.52,258655.73,0.0,63,1,10.0,0.4229,0.4522,37.57,0,0,0,passed,0,0,1345185.02,12,0.2702,129174.3,16121.19,0.0,14.25,100.5,4.73,41.61,103.76,0,733,0.02658,B,policy_v1_growth,1365423.4,12,0.2702,2,2351.79,0.9909895699556855,5.027544682655977,5.200677441013968,0.07059279142975104,0.14058600349570366,1237051.02,2,0.0,1,1.0
70348,28530,63819,2022-01-02,2022-01-07,0,0,18,0,,35,-899,male,married,other,astana,metro,owned,2,1,self_employed,0,1,1,hospitality,cash_loan,web,,web_portal,570331.61,24,consumer_purchase,0,0,0,astana,android,cpa_network,CMP_34161,662.0,0,0,0,0,0,8,0,0.0,36973.65,463076.95,0.0798,0.0,1,0,micro_business_owner,agriculture,9,34,289718.58,270073.06,0.0,52,1,12.0,0.0956,0.4435,50.56,1,0,0,passed,0,0,581293.1,24,0.2618,31369.71,9085.18,7685.67,14.25,100.5,4.73,41.61,103.76,0,816,0.012,A,policy_v1_growth,598848.19,24,0.2618,1,19645.52,0.9321910248213974,2.111767867554061,2.152354996088836,0.13690239966918583,0.0798434255904985,559037.94,0,0.0,0,1.0
76341,5902,69332,2022-01-02,2022-01-04,0,0,20,0,,44,-333,male,married,vocational,west_kz,urban,owned,2,1,good_repeat,0,0,1,it_services,cash_loan,branch,BR_006,,2223821.65,24,medical,0,0,0,west_kz,,,,743.0,1,2,0,1,0,61,0,0.0,168846.44,1170265.56,0.0963,38.0,0,0,micro_business_owner,retail,6,31,597048.63,536210.72,0.0,35,1,9.0,0.1903,0.3608,22.6,0,0,0,manual_review,0,0,2289012.5,21,0.2837,139546.14,27302.27,25722.14,14.25,100.5,4.73,41.61,103.76,0,838,0.012,A,policy_v1_growth,2335012.73,21,0.2837,0,60837.91,0.8981022534127581,4.1472905465224565,4.268867470609315,0.31488822155588386,0.14428044861885878,2197243.63,0,0.0,0,1.0
82669,93148,75076,2022-01-02,2022-01-07,0,0,14,0,,36,-902,male,single,secondary,karaganda,semi_urban,dormitory,0,1,salaried,0,1,1,hospitality,cash_loan,mobile_app,,android_app,973718.56,24,debt_consolidation,0,0,0,karaganda,desktop,cpa_network,CMP_64390,740.0,2,1,0,0,0,14,1,1.0,260089.41,759993.66,0.1615,22.0,0,0,formal_salaried,healthcare,15,35,190316.43,167635.32,0.0,60,1,9.0,0.3282,0.2225,43.42,1,0,0,passed,0,0,1012269.12,21,0.2935,62212.11,9135.56,0.0,14.25,100.5,4.73,41.61,103.76,0,831,0.012,A,policy_v1_growth,1022404.49,21,0.2935,0,22681.11,0.8808242147039013,5.808552517452766,6.038519328742892,1.5515191547938705,0.3422257627780737,975720.07,0,0.0,0,1.0
38115,22224,34531,2022-01-02,2022-01-05,0,0,12,0,,44,-764,female,married,bachelor,aktobe,rural,owned,1,1,self_employed,0,1,1,retail,cash_loan,web,,web_portal,775558.38,24,other,0,0,0,aktobe,android,,,618.0,1,1,0,1,0,60,1,3.0,112458.36,288517.97,0.2751,16.0,0,0,self_employed,manufacturing,15,71,199721.05,,35967.54,45,1,,0.2208,0.3694,38.57,0,0,0,passed,0,0,782353.79,24,0.3011,43787.92,14484.5,0.0,14.25,100.5,4.73,41.61,103.76,0,725,0.02054,B,policy_v1_growth,814336.3,24,0.3011,0,,,,,,0.38977939571666886,757705.14,0,0.0,0,1.0
39674,125899,35973,2022-01-02,2022-01-04,0,0,17,0,,32,40,male,married,bachelor,almaty,urban,family_owned,0,1,self_employed,1,1,1,construction,credit_line,partner_pos,BR_030,,714171.01,24,electronics,1,0,0,almaty,android,,,702.0,2,4,0,0,0,3,3,5.0,294545.88,1104444.28,0.1982,83.0,0,0,self_employed,construction,39,61,133843.94,96619.26,0.0,49,1,7.0,0.4773,0.3689,25.62,0,0,0,not_required,0,0,716208.01,24,0.2826,39406.53,23106.17,14015.24,14.25,100.5,4.73,41.61,103.76,0,810,0.0132,A,policy_v1_growth,749879.56,24,0.2826,1,37224.68,0.721879974543487,7.391600908555914,7.412683661621917,3.048521381761773,0.2666914803524538,694151.09,0,0.0,0,1.0
43231,121100,39100,2022-01-02,2022-01-04,0,0,11,0,,35,144,male,divorced,bachelor,turkistan,semi_urban,owned,2,1,salaried,0,1,1,healthcare,cash_loan,mobile_app,,android_app,1064078.1,12,consumer_purchase,0,0,0,turkistan,android,,CMP_37819,702.0,2,5,0,1,0,84,0,0.0,317708.22,738886.63,0.3763,102.0,0,0,formal_salaried,retail,68,126,347836.99,325564.78,90199.95,81,1,11.0,0.28,0.4545,40.7,0,0,0,manual_review,0,0,1063637.14,12,0.3003,103706.63,23499.97,0.0,14.25,100.5,4.73,41.61,103.76,0,830,0.012,A,policy_v1_growth,1117282.01,12,0.3003,0,22272.21,0.9359694033690896,3.2684066747023435,3.2670522284382235,0.9758679056131317,0.42998236414157337,977143.41,0,0.0,0,1.0
52390,125759,47248,2022-01-02,2022-01-03,0,0,16,0,,36,-4,male,single,vocational,karaganda,urban,rented,2,1,new_to_credit,1,1,1,agriculture,installment_loan,mobile_app,,android_app,189184.41,9,home_repair,0,0,0,karaganda,tablet,direct,,710.0,0,3,1,0,0,30,1,3.0,70775.9,145125.47,0.4877,33.0,1,0,self_employed,finance,29,67,168123.56,158556.56,31324.44,51,0,12.0,0.1407,0.3905,39.02,0,0,0,passed,0,0,195655.31,9,0.189,23487.12,1801.44,0.0,14.25,100.5,4.73,41.61,103.76,0,820,0.012,A,policy_v1_growth,198643.63,9,0.189,2,9567.0,0.9430954233897973,1.1931667160286525,1.2339780202093185,0.4463763593256564,0.48768765400036257,178557.88,0,0.0,0,1.0
62771,59422,56943,2022-01-02,2022-01-05,0,1,15,49,,42,13,male,married,bachelor,atyrau,metro,owned,3,1,risky_repeat,0,0,1,finance,credit_line,web,,web_portal,403486.75,12,travel,1,1,0,atyrau,android,seo,CMP_64635,634.0,1,3,1,0,1,237,0,2.0,155065.36,354223.65,0.2838,32.0,0,0,self_employed,it_services,15,61,158677.77,123050.64,0.0,31,1,8.0,0.3433,0.5359,62.95,0,1,0,passed,0,0,337289.8,12,0.314,33114.12,9945.01,0.0,14.25,100.5,4.73,41.61,103.76,0,659,0.04592,C,policy_v1_growth,348568.95,12,0.314,1,35627.13,0.7754749767405983,3.279030080623717,2.7410649794263566,1.2601751604055047,0.43776117150845234,316785.41,4,0.0,1,1.0
76723,128609,69666,2022-01-02,2022-01-04,0,0,11,0,,26,18,female,single,secondary,atyrau,semi_urban,rented,0,1,self_employed,0,1,1,education,installment_loan,partner_pos,BR_032,,161377.36,18,working_capital,1,0,0,atyrau,android,,,649.0,0,1,2,0,0,28,0,2.0,370247.0,590614.15,0.6269,8.0,1,0,formal_salaried,logistics,22,71,244554.19,256277.89,42962.96,71,1,12.0,0.1047,0.2917,43.65,0,0,0,passed,0,0,168317.76,18,0.1936,10849.08,1731.2,3370.34,14.25,100.5,4.73,41.61,103.76,0,794,0.012,A,policy_v1_growth,169446.23,18,0.1936,2,-11723.7,1.0479390682286,0.6296967717347759,0.6567783120112313,1.444709100734363,0.6268847436181473,160937.52,0,0.0,0,1.0
6412,6782,5863,2022-01-02,2022-01-05,0,0,14,0,,24,-1078,female,married,vocational,karaganda,rural,rented,3,1,near_prime,0,1,1,retail,cash_loan,mobile_app,,ios_app,535460.03,30,working_capital,0,1,0,karaganda,android,social,,651.0,0,1,0,0,0,10,0,0.0,40410.97,75362.75,0.5362,11.0,1,0,formal_salaried,healthcare,43,121,145520.81,149489.59,29074.02,68,1,10.0,0.1204,0.5289,46.67,0,0,0,not_required,0,0,558874.56,30,0.2902,26411.8,15725.35,0.0,14.25,100.5,4.73,41.61,103.76,0,862,0.012,A,policy_v1_growth,562233.03,30,0.2902,1,-3968.78,1.0272729378018168,3.581921858237754,3.73855169446916,0.2703263150296954,0.5362194187446716,541738.67,0,0.0,0,1.0
9097,149242,8275,2022-01-02,2022-01-03,0,0,11,0,,47,-841,female,married,bachelor,shymkent,urban,owned,4,1,near_prime,0,1,1,manufacturing,installment_loan,partner_pos,BR_027,,181280.98,18,travel,0,0,0,shymkent,ios,,,619.0,3,1,0,0,0,4,2,4.0,264309.1,655768.95,0.2698,40.0,0,0,unemployed,,34,47,175277.5,179598.57,0.0,52,1,10.0,0.1378,0.5168,20.27,0,0,0,passed,0,0,189491.39,12,0.1955,17512.66,3070.72,0.0,14.25,100.5,4.73,41.61,103.76,0,780,0.012,A,policy_v1_growth,190345.03,12,0.1955,1,-4321.07,1.0246527363751765,1.0093676135617338,1.0550829552818823,1.4716659492333375,0.40305217256779236,177174.78,0,0.0,0,1.0
20726,39579,18790,2022-01-02,2022-01-05,0,0,11,15,,41,-437,female,married,master,almaty,semi_urban,rented,3,1,salaried,0,1,1,healthcare,credit_line,web,,web_portal,394659.3,12,home_repair,0,0,0,almaty,android,direct,CMP_30720,693.0,2,2,0,0,0,10,1,3.0,71690.8,1234668.75,0.0419,43.0,0,0,formal_salaried,construction,69,107,148448.32,126382.08,0.0,79,1,12.0,0.2917,0.5259,35.54,0,0,0,manual_review,0,0,402943.82,12,0.3059,39398.87,13091.97,0.0,14.25,100.5,4.73,41.61,103.76,0,758,0.01662,A,policy_v1_growth,414392.26,12,0.3059,0,22066.24,0.8513540604568647,3.1227473072131744,3.188298689181251,0.567254471520013,0.05806480483125535,366208.27,2,27528.44,0,0.9248284589531526
68049,19282,61765,2022-01-02,2022-01-06,0,0,11,0,,49,-1013,male,married,master,almaty,rural,owned,1,1,salaried,0,1,1,it_services,credit_line,partner_pos,BR_008,,543565.75,12,consumer_purchase,0,0,0,almaty,ios,,,667.0,2,4,0,0,0,12,1,1.0,638871.14,1113951.22,0.4333,45.0,0,0,formal_salaried,construction,9,17,372456.02,370160.18,0.0,69,1,11.0,0.2183,0.2887,28.19,0,0,0,manual_review,0,0,546299.76,12,0.3192,53774.46,6952.34,0.0,14.25,100.5,4.73,41.61,103.76,0,782,0.0123,A,policy_v1_growth,570744.04,12,0.3192,0,2295.84,0.993835943368562,1.4684608971175668,1.4758469157865657,1.725931568328068,0.5735180576399027,502474.34,0,0.0,0,1.0
78868,17819,71602,2022-01-02,2022-01-08,0,0,16,0,,38,301,male,single,vocational,almaty,urban,rented,0,1,risky_repeat,1,1,1,finance,cash_loan,branch,BR_042,,2149899.53,12,working_capital,1,0,0,almaty,,,,568.0,0,2,0,0,0,14,1,2.0,688506.71,790766.62,0.8707,28.0,0,0,informal_salaried,healthcare,26,38,566488.94,513508.98,0.0,46,1,9.0,0.4234,0.2737,56.01,0,0,0,not_required,0,0,2051053.18,9,0.2917,256479.82,45541.9,49014.16,14.25,100.5,4.73,41.61,103.76,0,692,0.03512,B,policy_v1_growth,2085414.16,9,0.2917,0,52979.96,0.9064766207086056,4.186683414961896,3.9941914550355087,1.3407880617783938,0.8706825662418578,1876286.25,0,0.0,0,1.0
2183,22028,1990,2022-01-02,2022-01-02,0,0,17,0,,37,-766,female,married,vocational,astana,rural,owned,2,1,self_employed,0,1,0,education,cash_loan,mobile_app,,android_app,1082435.25,18,electronics,1,0,0,astana,ios,cpa_network,CMP_47721,622.0,0,3,0,0,0,14,0,1.0,66974.01,1000316.15,0.067,40.0,0,0,self_employed,construction,22,33,170987.31,144892.68,0.0,49,1,11.0,0.4407,0.4251,40.3,0,0,0,not_required,0,0,1133441.14,18,0.266,77050.75,15398.16,0.0,14.25,100.5,4.73,41.61,103.76,0,785,0.01579,A,policy_v1_growth,1136557.01,18,0.266,0,26094.63,0.847388499181606,7.470599964056155,7.8226252699584276,0.4622318394552437,0.06695284285873021,1060181.13,0,0.0,0,1.0
45937,124190,41485,2022-01-02,2022-01-08,0,0,13,0,,26,-81,male,married,secondary,pavlodar,urban,owned,2,1,salaried,0,1,1,education,installment_loan,partner_pos,BR_031,,496028.74,12,other,0,0,0,pavlodar,android,,,768.0,1,4,0,0,0,4,0,0.0,130427.15,750060.01,0.1224,45.0,0,0,formal_salaried,education,36,72,364589.05,316240.95,0.0,65,1,12.0,0.1536,0.434,45.7,0,0,0,passed,0,0,511454.85,6,0.1992,90263.0,9587.82,0.0,14.25,100.5,4.73,41.61,103.76,0,880,0.012,A,policy_v1_growth,520830.18,6,0.1992,0,48348.1,0.8673901478939096,1.5685152096842614,1.617294819029604,0.41242966794781005,0.17388895323188874,418780.74,0,0.0,0,1.0
75873,9006,68925,2022-01-02,2022-01-05,0,0,16,0,,29,-918,male,single,bachelor,almaty,rural,owned,0,1,good_repeat,0,1,1,it_services,installment_loan,partner_pos,BR_029,,202840.59,9,other,0,0,0,almaty,ios,,,715.0,2,5,0,0,1,94,1,2.0,170177.12,708505.68,0.1812,68.0,0,0,formal_salaried,telecom,59,97,310375.72,257725.55,0.0,66,1,12.0,0.1241,0.299,35.25,0,0,0,passed,0,0,206709.47,9,0.1663,24588.39,1570.54,3190.57,14.25,100.5,4.73,41.61,103.76,0,796,0.012,A,policy_v1_growth,212982.62,9,0.1663,0,52650.17,0.830366337933908,0.7870410597629921,0.802052687442126,0.6603036447104293,0.2401916100376217,189234.92,1,23759.4,1,0.8744449491668874
26117,54645,23740,2022-01-02,2022-01-09,0,0,11,0,,29,-263,male,divorced,master,turkistan,semi_urban,owned,1,0,good_repeat,0,1,1,construction,cash_loan,partner_pos,BR_063,,384436.27,12,medical,1,0,0,turkistan,ios,,,793.0,2,4,0,0,0,9,0,1.0,172360.64,513157.64,0.018,79.0,0,0,formal_salaried,education,14,55,133261.4,132141.65,15085.91,74,1,12.0,0.2947,0.3484,35.63,0,0,0,manual_review,0,0,391425.05,12,0.2354,36925.91,3577.54,506.19,14.25,100.5,4.73,41.61,103.76,0,891,0.012,A,policy_v1_growth,403658.08,12,0.2354,0,1119.75,0.9915973417658827,2.9092740252600144,2.9621625732689125,1.304362704718762,0.3358824395560008,366101.91,0,0.0,0,1.0
